1171,740
1317,94
1531,1500
608,337
969,1446
377,441
95,1317
1030,1481
90,971
1439,20
804,1275
471,797
264,1317
1360,702
699,941
59,1200
1287,696
271,763
61,1240
410,1317
661,993
496,89
231,971
465,696
1341,1059
941,752
1630,696
81,1218
1406,862
1189,1493
735,804
1001,1400
353,1436
229,633
763,135
1436,373
1428,1650
1335,1503
114,1050
356,127
1525,1645
193,1493
997,447
771,1008
1141,1531
981,350
1333,1645
756,516
924,996
996,932
310,464
1431,941
909,1084
1131,605
121,1572
170,1572
651,555
707,1390
997,1615
1423,613
763,1309
1577,566
754,763
996,1231
1200,1309
1397,1582
1463,1573
337,640
202,562
361,259
792,125
1196,884
990,1390
1435,974
323,385
1382,34
1041,865
494,424
404,1528
730,884
779,1099
94,971
1390,1536
637,1212
756,665
1123,1481
942,323
610,114
820,696
270,763
631,1481
500,785
1459,447
738,337
229,34
259,245
1184,804
1300,323
1565,1309
1045,538
955,1317
769,168
505,371
78,168
193,496
698,941
232,1390
221,1454
125,126
1478,715
34,1650
269,373
1,1500
1285,269
1102,1222
1064,715
1531,387
1275,941
1107,971
688,1309
1573,997
353,458
1578,1573
1050,996
496,1503
542,323
58,534
698,328
880,915
725,323
1602,1363
494,1117
941,1442
378,1041
1645,1103
295,1349
396,478
353,778
253,1390
637,1156
1324,326
1532,562
1331,1428
1369,1382
1337,853
86,633
1507,269
526,168
814,730
193,1058
1588,1099
1406,496
1084,52
229,411
1517,1536
1494,1583
571,997
448,996
658,613
447,1309
950,126
269,1099
435,323
1585,580
90,1645
742,1462
685,1481
613,1197
598,1500
696,148
127,104
351,1390
1391,20
889,1117
1478,696
123,853
1573,1226
1031,1517
1439,195
804,941
259,124
393,1101
1574,1582
2,903
1089,971
853,1440
422,1481
1293,591
797,295
1390,1212
1304,1500
353,1609
792,884
661,698
536,1178
184,1481
733,683
1159,1117
1528,168
974,1462
1189,1054
1325,941
611,1435
353,613
1286,1536
573,993
1036,784
171,1390
1593,792
912,591
467,1413
114,1478
143,290
562,1041
835,562
1330,996
997,1490
1426,323
230,562
362,702
411,812
81,1163
232,1531
541,740
1298,797
125,1084
70,1435
924,34
996,613
1349,990
884,901
696,1531
126,193
997,792
1014,1182
1389,1349
257,580
1200,696
61,792
1015,797
591,1349
792,1317
804,1517
1212,740
1154,702
259,1154
549,478
780,1309
163,1645
580,1500
699,580
464,1041
1562,763
941,1473
1531,971
456,702
33,20
1390,125
805,1531
113,1078
343,1390
77,1500
1150,941
1583,64
230,1363
726,337
1084,529
467,1218
959,996
1517,971
1325,696
1096,478
113,290
1066,1099
1349,444
918,337
1456,1536
1507,494
505,143
976,372
218,1390
1470,971
1485,511
640,415
583,1531
1391,1425
794,971
825,715
1600,1545
114,1560
752,1127
804,478
1174,302
696,562
248,686
696,768
1039,373
1298,609
783,1297
1226,1330
61,702
1390,1531
1022,971
1573,587
1578,1421
1582,1493
1050,613
968,562
866,996
905,1397
660,715
1645,390
996,15
1320,1309
798,1543
1562,1249
394,792
372,1397
887,114
91,785
792,428
272,831
1573,817
789,568
407,1041
633,248
511,756
607,1582
580,918
134,1645
576,770
298,997
1583,496
1178,1531
1435,581
1084,125
1024,1390
1406,1059
541,1473
783,170
1517,756
35,269
1325,89
1324,1297
261,1041
926,1645
681,323
657,826
1238,971
288,337
1565,288
765,996
1650,1369
213,1189
884,1539
505,982
387,702
696,248
1435,1182
698,94
1481,1036
636,1001
1200,1059
257,1099
337,269
1390,1109
123,1481
269,396
1349,559
1168,1440
750,259
804,353
1079,411
1118,1099
696,505
126,324
997,366
844,1041
1415,698
464,702
395,804
1284,1384
1080,1163
124,715
269,1109
1520,562
1446,1041
1050,941
288,62
1337,1041
314,33
1440,792
863,768
1096,1428
1153,114
458,1119
152,1349
1438,696
718,1645
552,1273
230,1054
1435,1171
714,259
756,996
976,193
862,538
21,1650
1309,709
33,1001
1298,1390
1390,1141
1391,609
924,126
337,1001
1468,337
1127,1421
96,90
845,1349
505,1421
1416,1099
387,1425
1317,1308
438,862
997,918
941,1651
1632,1390
1309,609
1397,496
337,1117
1390,1220
168,862
1026,337
198,696
259,642
393,1335
1349,393
1413,1189
1373,220
1346,996
1129,696
866,126
1499,971
711,1440
1221,797
168,804
269,1168
1,1573
563,337
1626,763
1457,1084
533,193
387,142
494,1493
415,1578
1645,786
1161,702
1536,941
606,1077
1161,1459
1328,696
809,1330
114,1481
1609,1197
430,1397
1344,456
733,557
1544,1349
1294,1645
756,702
81,1435
1577,941
1071,562
34,337
326,814
310,971
1329,1582
609,20
696,1462
170,1390
1117,432
763,756
1253,20
870,756
219,393
1531,323
257,941
874,1457
73,971
332,996
1493,1090
1442,715
591,1440
327,505
269,1177
1096,1182
1264,1531
670,971
343,971
393,1092
826,1562
468,702
997,1483
780,377
592,1390
146,329
892,127
823,1645
1632,1586
990,1572
1001,853
425,1330
797,1099
1178,315
353,1578
1436,1050
1454,1001
1462,1084
259,1015
114,830
104,1330
496,216
1526,1582
652,804
1456,1531
580,1650
1053,715
733,1041
432,1163
1557,1390
631,613
1536,696
941,1077
1368,580
981,702
467,591
1517,127
125,113
887,1045
508,1041
1059,1615
926,1084
1542,1435
908,1142
1116,505
1283,941
683,269
1045,769
1101,51
196,168
818,1041
1481,1390
1293,1349
1113,269
865,464
1478,717
710,33
269,1435
797,1361
992,1650
742,971
264,997
1650,740
755,1615
1552,996
695,193
227,997
1435,1645
89,496
10,323
1405,259
290,1001
996,219
1573,1481
353,736
269,1333
1122,710
1152,1573
670,756
1369,953
441,442
1208,797
1289,1532
1016,228
1317,1077
386,1099
286,1117
379,1317
1084,1041
810,1504
779,1536
94,505
887,997
1626,580
104,193
853,730
387,884
696,738
978,971
651,971
957,478
1220,34
193,1031
411,1317
1386,1481
705,683
622,411
658,1428
996,1127
1478,1363
171,1099
1127,125
38,730
1617,494
1212,1578
523,329
769,1428
140,269
967,941
862,127
1309,1337
32,89
788,1349
61,763
325,494
458,1650
1478,1084
551,785
1243,1390
1573,1096
971,918
51,126
613,219
1349,148
277,337
997,1193
830,326
126,981
808,830
163,269
1604,971
378,1349
1645,919
1495,810
711,996
377,34
1390,702
168,696
353,1531
1436,887
1427,1001
804,447
1460,941
50,1650
286,1562
993,661
15,996
616,971
99,971
229,323
887,393
1059,1539
1335,337
1498,323
853,990
781,996
640,1425
961,1645
1374,1531
353,216
125,613
710,702
912,1317
273,1428
393,1263
51,96
143,579
613,125
1117,715
696,1050
248,396
78,1330
1373,702
915,20
464,763
687,941
1397,981
819,1421
1573,763
259,168
496,853
826,193
511,713
160,1572
880,193
610,555
1646,1390
1295,505
1146,696
982,1163
33,1351
1390,1309
1162,804
353,1595
894,884
887,1573
1446,1317
1152,901
384,1531
1304,1295
380,290
1251,353
652,269
1644,1481
1271,1615
979,1645
193,1099
698,393
1628,1582
991,1001
355,1309
887,1153
643,562
104,580
539,1572
461,715
84,269
1580,1041
613,163
406,269
1440,884
932,941
871,1435
1125,1397
1041,323
1481,114
640,1153
1406,705
1309,230
541,1582
981,478
125,715
1324,779
583,34
588,1645
337,1645
1478,993
591,1041
1,862
1378,337
511,1001
357,1531
972,763
853,1317
1602,1072
404,89
395,1428
869,393
1443,884
797,609
802,1309
34,1168
1390,33
1030,1368
534,1305
1050,1582
496,640
1349,891
892,971
683,39
274,880
911,1500
201,373
1487,193
1645,1159
353,1481
1096,804
778,1316
831,941
551,633
850,696
397,613
683,871
580,969
909,1572
891,996
812,70
1161,1531
283,702
747,971
1554,971
1024,1573
756,763
1406,1582
656,696
1441,1117
1263,337
996,633
1054,1317
838,810
58,1309
126,756
707,971
1193,756
844,1382
696,265
460,269
1275,1440
1176,1531
1584,941
1391,792
173,125
1390,710
1243,1349
971,1436
1168,1390
393,587
1187,1309
427,1349
385,696
126,511
1552,941
880,580
823,941
797,1618
1316,269
1421,506
269,921
1036,393
815,1573
827,763
610,353
86,702
921,1462
345,505
529,126
997,1240
1550,971
1309,1117
1384,683
377,971
797,195
1244,971
338,591
667,1309
1339,1650
114,193
1127,494
740,323
1456,997
815,1545
230,1615
1267,269
1041,385
541,814
981,971
756,335
307,971
1090,971
1644,196
444,1358
1503,494
609,1500
126,1382
1435,658
997,107
1317,193
1531,193
874,1562
1275,1481
797,1500
1349,484
629,337
88,124
496,1435
104,534
1349,32
1260,8
1360,797
997,520
1129,337
990,1645
342,1041
1646,1349
915,447
89,1539
500,1562
54,323
1021,1582
1272,496
1112,941
405,1645
1549,323
1390,1397
38,702
748,562
181,1645
1161,1309
714,269
756,168
33,537
969,1249
1381,971
1437,792
1428,126
562,89
145,814
534,683
1456,124
1330,1041
718,1041
1416,337
365,378
978,1330
1536,447
640,163
1084,1240
1391,89
56,971
1478,974
105,1041
235,337
1026,740
1285,1309
525,64
1578,987
1396,1231
1054,1240
1496,853
1503,1080
1117,496
751,1390
721,941
866,1099
1161,605
1078,1500
1500,715
259,653
1650,657
380,1500
1547,715
158,580
1149,1517
1440,173
1473,562
1041,1632
295,1390
1071,1500
1309,855
971,287
1436,1582
597,494
1545,792
619,1405
1568,815
1309,1231
980,1428
441,1436
303,1481
99,195
965,715
467,21
1517,1036
269,1075
797,1298
658,193
964,1578
1542,1645
440,1226
1347,337
507,648
792,945
640,696
1284,1531
484,259
1275,1099
946,971
45,763
332,1578
95,1390
641,269
1090,1080
269,1573
1031,1101
393,269
1503,1127
277,941
101,941
1037,494
1407,21
853,971
699,715
995,997
519,1531
1326,658
1473,478
1508,997
1272,126
1500,494
974,1609
1436,830
1428,395
1454,1500
1462,769
66,997
1449,1117
286,613
783,1572
154,981
1286,1330
1189,702
1398,292
353,1384
658,113
1391,1001
1626,1398
1036,1171
1335,941
1240,1645
328,447
1212,1397
1449,1001
613,511
86,248
702,323
390,1309
1041,702
976,485
730,1421
863,884
70,1440
924,496
996,193
1390,1523
209,1390
890,1295
375,996
534,168
1045,1363
160,1206
1558,580
613,756
465,548
1637,715
988,34
696,1103
126,259
318,804
1603,1041
373,478
1064,1349
1397,337
522,1645
1041,257
1275,1349
1134,286
1551,1309
1162,1572
1573,996
287,1317
509,1582
1062,1651
1117,393
780,269
853,113
552,1481
696,1149
414,971
377,1481
33,696
94,815
1390,892
353,1299
970,337
1349,1158
1240,971
815,1103
64,713
86,1397
19,1099
1341,337
1351,33
1298,113
1421,997
1428,1275
1196,259
765,715
1045,1337
536,562
609,290
387,269
1377,740
696,223
2,763
1435,122
193,996
497,94
739,1645
1549,1648
785,1309
678,1645
125,993
927,756
337,1127
1143,1539
1425,1041
1478,941
143,337
1030,337
1096,1359
1436,1339
259,1197
994,372
696,356
1367,880
1527,1317
174,1503
1389,259
1317,89
1064,941
1176,997
1390,511
269,534
176,1339
90,1008
1578,1645
1050,496
496,1163
895,1201
1547,32
1349,1050
64,168
605,971
880,562
306,696
201,1349
1326,1650
1605,1349
1148,1099
1646,1572
1459,1578
33,1363
62,1099
669,763
1421,1001
1349,534
1109,1406
1330,1024
886,941
354,804
127,168
923,696
153,1349
1301,494
1406,1435
1517,892
1263,941
1059,1349
337,1500
126,1572
539,1390
8,1615
884,1
1429,702
1295,392
167,1384
242,884
522,1495
981,1458
484,193
1290,323
123,494
12,698
971,337
1031,1349
1168,193
1077,1346
1101,337
547,447
1435,114
725,447
1602,853
1292,971
1543,1545
763,478
692,494
54,702
1459,1645
1286,1008
320,756
187,269
668,941
59,1059
480,1101
665,1309
193,542
911,1645
268,971
763,1459
1295,971
581,1212
332,447
627,1425
1001,1458
353,34
444,1272
1349,1253
1545,1363
901,541
1330,752
441,1650
1034,971
1003,1390
1099,698
125,1421
448,1493
648,1503
996,1646
1054,702
918,1162
1349,500
992,884
496,987
845,496
149,269
613,1436
769,1101
696,390
126,610
1534,702
1317,323
1531,1473
1374,696
300,411
991,1390
337,33
792,1390
17,1317
94,973
336,971
1154,997
1409,464
388,337
426,941
89,717
1309,1495
242,941
494,541
1134,323
1390,1645
1459,754
1462,1382
393,506
1369,892
114,1162
1050,740
614,996
50,1101
921,1645
526,1582
1341,756
726,1582
1543,505
5,1099
1024,1330
464,818
1147,997
1340,1349
1362,1646
199,1294
1359,648
1335,996
706,1645
20,529
685,1582
406,337
1416,941
127,804
1029,1317
1435,1583
193,1016
1041,698
541,696
1122,903
927,996
148,193
1231,1442
696,1573
1076,114
763,1503
347,1099
1253,269
199,1309
687,810
1056,216
1059,1240
939,763
263,997
735,534
305,1349
1390,630
1582,702
1050,1646
1349,1478
1623,1330
126,845
1317,97
365,1001
1309,1650
1326,1397
377,1578
1397,14
1189,323
492,1650
1436,1435
1542,1096
893,139
1197,377
1163,1200
580,696
1583,996
478,971
432,1539
62,1127
1001,230
125,393
325,1319
171,393
683,1309
1347,941
1561,763
387,1161
1495,1300
730,1049
1041,20
713,1390
332,478
1478,94
269,1050
792,1099
1102,193
736,1349
696,104
1576,715
694,393
537,941
884,1194
997,1215
1284,1435
1080,715
124,941
1243,815
977,380
670,1582
331,702
1582,996
549,124
1050,715
1447,814
1037,702
1282,1435
797,969
1059,1459
1096,377
337,290
171,797
1195,804
1330,1349
642,34
853,1545
411,34
756,124
261,971
792,1545
996,356
566,941
1059,1225
997,696
864,505
1480,1645
788,89
1397,996
1463,1562
757,337
34,1162
148,168
1264,269
1168,1523
1454,494
496,1645
58,122
1174,1645
321,804
378,752
557,1330
690,1309
1645,168
97,1317
863,763
804,290
1462,1565
323,569
393,643
562,748
901,1309
1615,1582
1309,640
1536,715
987,33
797,1615
1256,60
34,785
1059,1
1428,269
1335,396
850,1212
1283,696
1545,1425
1579,918
740,1531
1650,974
19,996
1412,126
230,1349
581,55
1363,1078
756,1493
325,269
1059,1122
233,489
269,1330
148,259
750,125
1045,1397
613,1070
207,168
997,260
248,496
907,941
170,792
915,696
1272,1099
946,505
1184,1001
269,222
1096,232
17,971
893,1008
1349,1573
1067,447
1346,1493
1562,126
1256,1608
555,126
878,1309
1176,875
394,269
33,89
332,1473
313,1309
887,996
113,1001
20,1078
160,269
192,997
1312,64
1053,941
14,696
984,166
432,715
1014,1330
1363,1349
1306,763
981,1493
1090,447
1054,323
1283,715
1387,114
683,1397
408,337
267,562
505,1189
984,1421
880,1001
1563,696
1254,168
1193,1059
1481,1317
713,1349
21,1099
1542,38
1390,392
70,1195
797,1551
1390,609
123,373
566,1099
269,1384
562,1473
